Baimuru Airport,PG,Baimuru,VMU
Decatur County Industrial Air Park,US,Bainbridge,BGE
Hayfields Airport,PG,Bainyik,HYF
Baise Youjiang Airport,CN,Baise (Tianyang),AEB
Changbaishan Airport,CN,Baishan,NBS
Baitadi Airport,NP,Baitadi,BIT
Bajawa Soa Airport,ID,Bajawa,BJW
Bajhang Airport,NP,Bajhang,BJH
Bajura Airport,NP,Bajura,BJU
Bakalalan Airport,MY,Bakalalan,BKM
Bakel Airport,SN,Bakel,BXE
Baker City Municipal Airport,US,Baker City,BKE
Baker Lake Airport,CA,Baker Lake,YBK
Meadows Field,US,Bakersfield,BFL
İstanbul Atatürk Airport,TR,Bakırköy - Istanbul,ISL
Bakkafjörður Airport,IS,Bakkafjörður,BJD
Bakouma Airport,CF,Bakouma,BMF
Zabrat Airport,AZ,Baku,ZXT
Heydar Aliyev International Airport,AZ,Baku,GYD
Balakovo Airport,RU,Balakovo,BWO
EuroAirport Basel-Mulhouse-Freiburg Airport,FR,Bâle/Mulhouse,BSL
Baleela Airport,SD,Baleela Base Camp,BJE
Tiree Airport,GB,Balemartine,TRE
Dr Juan C Angara Airport,PH,Baler,BQA
Balesin Island Airport,PH,Balesin,BSI
Balgo Hill Airport,AU,Balgo,BQW
Bali Airport,CM,Bali,BLC
Balimo Airport,PG,Balimo,OPU
Benbecula Airport,GB,Balivanich,BEB
Balkanabat Airport,TM,Balkanabat,BKN
Balkhash Airport,KZ,Balkhash,BXH
Ballalae Airport,SB,Ballalae,BAS
Ballina Byron Gateway Airport,AU,Ballina,BNK
Balmaceda Airport,CL,Balmaceda,BBA
Balsas Airport,BR,Balsas,BSS
Bălți International Airport,MD,Bălți,BZY
Martin State Airport,US,Baltimore,MTN
Baltimore/Washington International Thurgood Marshall Airport,US,Baltimore,BWI
Seymour Airport,EC,Baltra,GPS
Baltrum Airport,DE,Baltrum,BMR
Balurghat Airport,IN,Balurghat,RGH
Northern Peninsula Airport,AU,Bamaga,ABM
Modibo Keita International Airport,ML,Bamako,BKO
Bamarni Airport,IQ,Bamarni,BMN
Bambari Airport,CF,Bambari,BBY
Bambu Airport,PG,Bambu,BCP
Bamburi Airport,KE,Bamburi,BMQ
Bamenda Airport,CM,Bamenda,BPC
Bamfield Seaplane Base,CA,Bamfield,YBF
Bamu Airport,PG,Bamu,BMZ
Bamyan Airport,AF,Bamyan,BIN
Udorn Air Base,TH,Ban Mak Khaen,BAO
Banaina Airport,ID,Banaina-Borneo Island,NAF
Cassidy International Airport,KI,Banana,CXI
Sultan Iskandar Muda International Airport,ID,Banda Aceh,BTJ
Bandanaira Airport,ID,Banda-Naira Island,NDA
Bandar Abbas International Airport,IR,Bandar Abbas,BND
Radin Inten II International Airport,ID,Bandar Lampung-Sumatra Island,TKG
Bandar Lengeh Airport,IR,Bandar Lengeh,BDH
Brunei International Airport,BN,Bandar Seri Begawan,BWN
Jask Airport,IR,Bandar-e-Jask,JSK
Bandırma Airport,TR,Bandırma,BDM
Bandon State Airport,US,Bandon,BDY
Bandundu Airport,CD,Bandundu,FDU
Husein Sastranegara International Airport,ID,Bandung-Java Island,BDO
Banff Airport,CA,Banff,YBA
Banfora Airport,BF,Banfora,BNR
Kempegowda International Airport,IN,Bangalore,BLR
Bangassou Airport,CF,Bangassou,BGU
Qamdo Bangda Airport,CN,Bangda,BPX
Don Mueang International Airport,TH,Bangkok,DMK
Suvarnabhumi Airport,TH,Bangkok,BKK
Bangor International Airport,US,Bangor,BGR
Bangui M'Poko International Airport,CF,Bangui,BGF
Baniyala Airport,AU,Baniyala,BYX
Banja Luka International Airport,BA,Banja Luka,BNX
Syamsudin Noor Airport,ID,Banjarmasin-Borneo Island,BDJ
Banjul International Airport,GM,Banjul,BJL
Banmaw Airport,MM,Banmaw,BMO
Banning Municipal Airport,US,Banning,BNG
Bannu Airport,PK,Bannu,BNP
Bantry Aerodrome,IE,Bantry,BYT
Banyuwangi International Airport,ID,Banyuwangi,BWX
Banz Airport,PG,Banz,BNZ
Baoshan Yunduan Airport,CN,Baoshan,BSD
Baotou Airport,CN,Baotou,BAV
Bapi Airstrip,PG,Bapi,BPD
Hancock County-Bar Harbor Airport,US,Bar Harbor,BHB
Bar River Airport,CA,Bar River,YEB
Gustavo Rizo Airport,CU,Baracoa,BCA
Maria Montez International Airport,DO,Barahona,BRX
Shank Air Base,AF,Baraki Barak,OAA
Barakoma Airport,SB,Barakoma,VEV
Baramita Airport,GY,Baramita,BMJ
Baranof Warm Springs Float and Seaplane Base,US,Baranof,BNF
Barcaldine Airport,AU,Barcaldine,BCI
General José Antonio Anzoategui International Airport,VE,Barcelona,BLA
Barcelona International Airport,ES,Barcelona,BCN
Barcelos Airport,BR,Barcelos,BAZ
Bardera Airport,SO,Bardera,BSY
Samuels Field,US,Bardstown,BRY
Bareilly Air Force Station,IN,Bareilly,BEK
Bari Karol Wojtyła Airport,IT,Bari,BRI
Barinas Airport,VE,Barinas,BNS
Bario Airport,MY,Bario,BBN
Barisal Airport,BD,Barisal,BZL
Barnaul Airport,RU,Barnaul,BAX
Barnwell Regional Airport,US,Barnwell,BNL
Barquisimeto International Airport,VE,Barquisimeto,BRM
Barra Airport,BR,Barra,BQQ
Barra do Corda Airport,BR,Barra Do Corda,BDC
Barra do Garças Airport,BR,Barra do Garças,BPG
Barranca De Upia Airport,CO,Barranca De Upia,BAC
Yariguíes Airport,CO,Barrancabermeja,EJA
Barranco Minas Airport,CO,Barranco Minas,NBB
Ernesto Cortissoz International Airport,CO,Barranquilla,BAQ
Edward F Knapp State Airport,US,Barre/Montpelier,MPV
Barreiras Airport,BR,Barreiras,BRA
Chafei Amsei Airport,BR,Barretos,BAT
Barrie-Orillia (Lake Simcoe Regional Airport),CA,Barrie-Orillia,YLK
Barrow Walney Island Airport,GB,Barrow-in-Furness,BWF
Barter Island Long Range Radar Station Airport,US,Barter Island,BTI
Bartica A Airport,GY,Bartica,GFO
Bartlesville Municipal Airport,US,Bartlesville,BVO
Bartow Executive Airport,US,Bartow,BOW
New Moon Airport,AU,Basalt,NMP
Basankusu Airport,CD,Basankusu,BSU
Basco Airport,PH,Basco,BSO
Basongo Airport,CD,Basongo,BAN
Basra International Airport,IQ,Basra,BSR
Baillif Airport,GP,Basse Terre,BBR
Robert L. Bradshaw International Airport,KN,Basseterre,SKB
Bastia-Poretta Airport,FR,Bastia/Poretta,BIA
Bata Airport,GQ,Bata,BSG
Batagay Airport,RU,Batagay,BQJ
Sakkyryr Airport,RU,Batagay-Alyta,SUK
Batajnica Air Base,RS,Batajnica,BJY
Hang Nadim International Airport,ID,Batam Island,BTH
Batangafo Airport,CF,Batangafo,BTG
Hillenbrand Industries Airport,US,Batesville,HLB
Batesville Regional Airport,US,Batesville,BVX
Bathurst Airport,CA,Bathurst,ZBF
Bathurst Airport,AU,Bathurst,BHS
Batman Airport,TR,Batman,BAL
Batna Mostefa Ben Boulaid Airport,DZ,Batna,BLJ
Batom Airport,ID,Batom-Papua Island,BXM
Baton Rouge Metropolitan Airport,US,Baton Rouge,BTR
Batouri Airport,CM,Batouri,OUR
Båtsfjord Airport,NO,Båtsfjord,BJF
Battambang Airport,KH,Battambang,BBM
Passikudah Helipad,LK,Batticaloa,PQD
Batticaloa Airport,LK,Batticaloa,BTC
Battle Creek Executive Airport at Kellogg Field,US,Battle Creek,BTL
Battle Mountain Airport,US,Battle Mountain,BAM
Batu Licin Airport,ID,Batu Licin-Borneo Island,BTW
Batumi International Airport,GE,Batumi,BUS
Batuna Aerodrome,SB,Batuna Mission Station,BPF
Betoambari Airport,ID,Bau Bau-Butung Island,BUW
Cakung Airport,TL,Baucau,BCH
Sir Abubakar Tafawa Balewa International Airport,NG,Bauchi,BCU
Baudette International Airport,US,Baudette,BDE
Baures Airport,BO,Baures,BVL
Bauru/Arealva–Moussa Nakhal Tobias State Airport,BR,Bauru,JTC
Bauru Airport,BR,Bauru,BAU
Bayannur Tianjitai Airport,CN,Bavannur,RLK
Bawean Airport,ID,Bawean,BXW
Bay City Regional Airport,US,Bay City,BBC
Carlos Manuel de Cespedes Airport,CU,Bayamo,BYM
Alxa Left Banner Bayanhot Airport,CN,Bayanhot,AXF
Bayankhongor Airport,MN,Bayankhongor,BYN
Bayreuth Airport,DE,Bayreuth,BYU
Baytown Airport,US,Baytown,HPY
Indigo Bay Lodge Airport,MZ,Bazaruto Island,IBL
Bazaruto Island Airport,MZ,Bazaruto Island,BZB
Bazhong Enyang Airport,CN,Bazhong,BZX
Beagle Bay Airport,AU,Beagle Bay,BEE
Ankaizina Airport,MG,Bealanana,WBE
Bear Creek 3 Airport,US,Bear Creek,BCC
Bearskin Lake Airport,CA,Bearskin Lake,XBE
Beatrice Municipal Airport,US,Beatrice,BIE
Beatty Airport,US,Beatty,BTY
Beaufort County Airport,US,Beaufort,BFT
Beaumont Municipal Airport,US,Beaumont,BMT
Jack Brooks Regional Airport,US,Beaumont/Port Arthur,BPT
Paris Beauvais Tillé Airport,FR,Beauvais,BVA
Beaver Airport,US,Beaver,WBQ
Beaver Creek Airport,CA,Beaver Creek,YXQ
Beaver County Airport,US,Beaver Falls,BFP
Béchar Boudghene Ben Ali Lotfi Airport,DZ,Béchar,CBH
Raleigh County Memorial Airport,US,Beckley,BKW
Nervino Airport,US,Beckwourth,NVN
Virgil I Grissom Municipal Airport,US,Bedford,BFR
Laurence G Hanscom Field,US,Bedford,BED
Bedwell Harbour Seaplane Base,CA,Bedwell Harbour,YBW
Nevatim Air Base,IL,Beersheba,VTM
Ramon Air Base,IL,Beersheba,MIP
Beersheba (Teyman) Airport,IL,Beersheba,BEV
Chase Field Industrial Airport,US,Beeville,NIR
Avaratra Airport,MG,Befandriana,WBD
Beica Airport,ET,Beica,BEI
Beihai Fucheng Airport,CN,Beihai (Yinhai),BHY
Beijing Daxing International Airport,CN,Beijing,PKX
Beijing Capital International Airport,CN,Beijing,PEK
Beijing Nanyuan Airport,CN,Beijing,NAY
Beira Airport,MZ,Beira,BEW
Beirut Rafic Hariri International Airport,LB,Beirut,BEY
Beja Airport / Airbase,PT,Beja,BYJ
Soummam – Abane Ramdane Airport,DZ,Béjaïa,BJA
Bekily Airport,MG,Bekily,OVA
Belaga Airport,MY,Belaga,BLG
Belaya Gora Airport,RU,Belaya Gora,BGN
Beledweyne Airport,SO,Beledweyne,BLW
Val de Cans/Júlio Cezar Ribeiro International Airport,BR,Belém,BEL
Sabi Sabi Airport,ZA,Belfast,GSS
George Best Belfast City Airport,GB,Belfast,BHD
Belfast International Airport,GB,Belfast,BFS
Aéroparc de Belfort-Fontaine,FR,Belfort,BOR
Belagavi Airport,IN,Belgaum,IXG
Belgorod International Airport,RU,Belgorod,EGO
Belgrade Nikola Tesla Airport,RS,Belgrade,BEG
Bella Yella Airport,LR,Beliyela,BYL
Sir Barry Bowen Municipal Airport,BZ,Belize City,TZA
Philip S. W. Goldson International Airport,BZ,Belize City,BZE
Bell Island Hot Springs Seaplane Base,US,Bell Island,KBE
Bella Bella (Campbell Island) Airport,CA,Bella Bella,ZEL
Bella Bella/Shearwater Seaplane Base,CA,Bella Bella,YSX
Bella Coola Airport,CA,Bella Coola,QBC
Bella Union Airport,UY,Bella Union,BUV
Antrim County Airport,US,Bellaire,ACB
Bellary Airport,IN,Bellary,BEP
Huallaga Airport,PE,Bellavista,BLP
Southern Seaplane Airport,US,Belle Chasse,BCS
Scott AFB/Midamerica Airport,US,Belleville,BLV
Bellingham International Airport,US,Bellingham,BLI
Belluno Airport,IT,Belluno (BL),BLX
Monmouth Executive Airport,US,Belmar/Farmingdale,BLM
Belmonte Airport,BR,Belmonte,BVM
Hector Silva Airstrip,BZ,Belmopan,BCV
Belmullet Aerodrome,IE,Belmullet,BLY
Pampulha - Carlos Drummond de Andrade Airport,BR,Belo Horizonte,PLU
Tancredo Neves International Airport,BR,Belo Horizonte,CNF
Belo sur Tsiribihina Airport,MG,Belo sur Tsiribihina,BMD
Beloretsk Airport,RU,Beloretsk,BCX
Richards-Gebaur Air Force Base,US,Belton,GVW
Beluga Airport,US,Beluga,BVU
Bembridge Airport,GB,Bembridge,BBP
Bemidji Regional Airport,US,Bemidji,BJI
Bemolanga Airport,MG,Bemolanga,BZM
Ben Slimane Airport,MA,Ben Slimane,GMD
Bengbu Airport,CN,Bengbu,BFU
Benina International Airport,LY,Benghazi,BEN
Sungai Pakning Bengkalis Airport,ID,Bengkalis-Sumatra Island,SEQ
Fatmawati Soekarno Airport,ID,Bengkulu,BKS
Benguela 17th of September Airport,AO,Benguela,BUG
Benguera Island Airport,MZ,Benguera Island,BCW
Beni Airport,CD,Beni,BNC
Beni Mellal Airport,MA,Beni Mellal,BEM
Benin Airport,NG,Benin,BNI
Marlboro County Jetport H.E. Avent Field,US,Bennettsville,BTN
Bensbach Airport,PG,Bensbach,BSP
RAF Benson,GB,Benson,BEX
Benson Municipal Airport,US,Benson,BBB
Bentayan Airport,ID,Bentayan-Sumatra Island,PXA
Selayar/Aroepala Airport,ID,Benteng,KSR
Aeroclube de Bento Gonçalves Airport,BR,Bento Gonçalves,BGV
Southwest Michigan Regional Airport,US,Benton Harbor,BEH
Bentota River Waterdrome,LK,Bentota,BJT
J F Mitchell Airport,VC,Bequia,BQU
Berane Airport,ME,Berane,IVG
Berbera Airport,SO,Berbera,BBO
Berbérati Airport,CF,Berbérati,BBT
Berdyansk Airport,UA,Berdyansk,ERD
Bereina Airport,PG,Bereina Mission,BEA
Berens River Airport,CA,Berens River,YBV
Bergen Airport Flesland,NO,Bergen,BGO
Woensdrecht Air Base,NL,Bergen Op Zoom,WOE
Bergerac-Roumanière Airport,FR,Bergerac/Roumanière,EGC
RAF Greenham Common,GB,Berkshire,EWY
Berlevåg Airport,NO,Berlevåg,BVG
Berlin-Tegel Otto Lilienthal Airport,DE,Berlin,TXL
Berlin Tempelhof International Airport,DE,Berlin,THF
Berlin Regional Airport,US,Berlin,BML
Berlin Brandenburg Airport,DE,Berlin,BER
Bermejo Airport,BO,Bermejo,BJO
Bern Belp Airport,CH,Bern,BRN
Antsoa Airport,MG,Beroroha,WBO
Bertoua Airport,CM,Bertoua,BTA
Beru Airport,KI,Beru,BEZ
Besakoa Airport,MG,Besakoa,BSV
Besalampy Airport,MG,Besalampy,BPY
Beslan Airport,RU,Beslan,OGZ
Bethel Seaplane Base,US,Bethel,JBT
Bethel Airport,US,Bethel,BET
Grumman Bethpage Airport,US,Bethpage,BPA
Betioky Airport,MG,Betioky,BKU
Betou Airport,CG,Betou,BTB
Bettles Airport,US,Bettles,BTT
Beverly Regional Airport,US,Beverly / Danvers,BVY
Bewani Airport,PG,Bewani,BWP
Béziers-Vias Airport,FR,Béziers/Vias,BZR
Bhadrapur Airport,NP,Bhadrapur,BDP
Bhagatanwala Airport,PK,Bhagatanwala,BHW
Bharatpur Airport,NP,Bharatpur,BHR
Bhavnagar Airport,IN,Bhavnagar,BHU
Bhojpur Airport,NP,Bhojpur,BHP
Raja Bhoj International Airport,IN,Bhopal,BHO
Biju Patnaik Airport,IN,Bhubaneswar,BBI
Bhuj Airport,IN,Bhuj,BHJ
Kullu Manali Airport,IN,Bhuntar,KUU
Bhurban Heliport,PK,Bhurban,BHC
Frans Kaisiepo Airport,ID,Biak-Supiori Island,BIK
Biała Podlaska Airfield,PL,Biała Podlaska,BXP
Bialla Airport,PG,Bialla - Matalilu - Ewase,BAA
Biangabip Airport,PG,Biangabip,BPK
Biarritz-Anglet-Bayonne Airport,FR,Biarritz/Anglet/Bayonne,BIQ
Biaru Airport,PG,Biaru,BRP
Milyakburra Airport,AU,Bickerton Island,BCZ
Bidar Airport / Bidar Air Force Station,IN,Bidar,IXX
Bielefeld Airport,DE,Bielefeld,BFE
Stuart Island Airstrip,CA,Big Bay,YRR
Big Bear City Airport,US,Big Bear,RBF
Big Bell Airport,AU,Big Bell,BBE
Big Creek Airport,BZ,Big Creek,BGK
Big Lake Airport,US,Big Lake,BGQ
Big Mountain Airport,US,Big Mountain,BMX
Miley Memorial Field,US,Big Piney,BPI
Roben Hood Airport,US,Big Rapids,WBR
Big Spring Mc Mahon-Wrinkle Airport,US,Big Spring,HCA
Howard County Municipal Airport,US,Big Spring,HCA
Big Trout Lake Airport,CA,Big Trout Lake,YTL
Ailinglaplap Airok Airport,MH,Bigatyelang Island,AIC
Bijie Feixiong Airport,CN,Bijie,BFJ
Nal Airport,IN,Bikaner,BKB
Enyu Airfield,MH,Bikini Atoll,BII
Afutara Aerodrome,SB,Bila,AFT
Bilaspur Airport,IN,Bilaspur,PAB
Bilbao Airport,ES,Bilbao,BIO
Bildudalur Airport,IS,Bildudalur,BIU
Biliau Airport,PG,Biliau,BIJ
Billings Logan International Airport,US,Billings,BIL
Billund Airport,DK,Billund,BLL
Biloela Airport,AU,Biloela,ZBL
Thangool Airport,AU,Biloela,THG
Keesler Air Force Base,US,Biloxi,BIX
Muhammad Salahuddin Airport,ID,Bima-Sumbawa Island,BMU
Bimini North Seaplane Base,BS,Bimini,NSB
Greater Binghamton/Edwin A Link field,US,Binghamton,BGM
Bingöl Çeltiksuyu Airport,TR,Bingöl,BGG
Biniguni Airport,PG,Biniguni,XBN
Bintulu Airport,MY,Bintulu,BTU
Stenkol Airport,ID,Bintuni,NTI
Birao Airport,CF,Birao,IRO
Biratnagar Airport,NP,Biratnagar,BIR
Birch Creek Airport,US,Birch Creek,KBC
Bird Island Airport,SC,Bird Island,BDI
Birjand Airport,IR,Birjand,XBJ
Birmingham International Airport,GB,Birmingham,BHX
Birmingham-Shuttlesworth International Airport,US,Birmingham,BHM
Bisbee Municipal Airport,US,Bisbee,BSQ
Manas International Airport,KG,Bishkek,FRU
Bisho Airport,ZA,Bisho,BIY
Eastern Sierra Regional Airport,US,Bishop,BIH
Biskra - Mohamed Khider Airport,DZ,Biskra,BSK
Bismarck Municipal Airport,US,Bismarck,BIS
Osvaldo Vieira International Airport,GW,Bissau,OXB
Bitam Airport,GA,Bitam,BMM
Bitburg Airport,DE,Bitburg,BBJ
Black Tickle Airport,CA,Black Tickle,YBI
Blackall Airport,AU,Blackall,BKQ
Blackpool International Airport,GB,Blackpool,BLK
Virginia Tech Montgomery Executive Airport,US,Blacksburg,BCB
Allen C Perkinson Blackstone Army Air Field,US,Blackstone,BKT
Earl Henry Airport,US,Blackwell,BWL
Ignatyevo Airport,RU,Blagoveschensk,BQS
Blakely Island Airport,US,Blakely Island,BYW
Blanding Municipal Airport,US,Blanding,BDG
Blang Pidie Airport,ID,Blangpidie,KJX
Chileka International Airport,MW,Blantyre,BLZ
Woodbourne Airport,NZ,Blenheim,BHE
Blida Airport,DZ,Blida,QLD
Blissville Airport,CA,Blissville,YYS
Block Island State Airport,US,Block Island,BID
Bram Fischer International Airport,ZA,Bloemfontain,BFN
Hjaltabakki Airport,IS,Blönduós,BLO
Bloodvein River Airport,CA,Bloodvein River,YDV
Monroe County Airport,US,Bloomington,BMG
Central Illinois Regional Airport at Bloomington-Normal,US,Bloomington/Normal,BMI
Blubber Bay Seaplane Base,CA,Blubber Bay,XBB
Mercer County Airport,US,Bluefield,BLF
Bluefields Airport,NI,Bluefileds,BEF
Blumenau Airport,BR,Blumenau,BNU
Blythe Airport,US,Blythe,BLH
Blytheville Municipal Airport,US,Blytheville,HKA
Arkansas International Airport,US,Blytheville,BYH
Bo Airport,SL,Bo,KBS
Atlas Brasil Cantanhede Airport,BR,Boa Vista,BVB
Boalang Airport,ID,Boalang-Celebes Island,BJG
Boana Airport,PG,Boana,BNV
Boang Airport,PG,Boang Island,BOV
Bob Quinn Lake Airport,CA,Bob Quinn Lake,YBO
Böblingen Flugfeld,DE,Böblingen,PHM
Böblingen Flugfeld,DE,Böblingen,PHM
Bobo Dioulasso Airport,BF,Bobo Dioulasso,BOY
Sambú Airport,PA,Boca de Sábalo,SAX
Novo Campo Airport,BR,Boca do Acre,BCR
Boca Raton Airport,US,Boca Raton,BCT
Bodaybo Airport,RU,Bodaybo,ODO
Bodinumu Airport,PG,Bodinumu,BNM
Bodø Airport,NO,Bodø,BOO
Milas Bodrum International Airport,TR,Bodrum,BJV
Boende Airport,CD,Boende,BNB
George R Carr Memorial Air Field,US,Bogalusa,BXA
Bogande Airport,BF,Bogande,XBG
Abbaye Airport,MR,Boghe,BGH
Bogorodskoye Airport,RU,Bogorodskoye,BQG
Proma Heliport,CO,Bogota,PRM
El Dorado International Airport,CO,Bogota,BOG
Boise Air Terminal/Gowen Field,US,Boise,BOI
Bojnord Airport,IR,Bojnord,BJB
Boké Baralande Airport,GN,Boké,BKJ
Bokondini Airport,ID,Bokondini,BUI
Bokoro Airport,TD,Bokoro,BKR
Bokpyinn Airport,MM,Bokpyinn,VBP
Boku Airport,PG,Boku,BOQ
Bol Airport,TD,Bol,OTC
Brač Airport,HR,Bol,BWK
Bole Alashankou Airport,CN,Bole,BPL
El Dorado Airport,VE,Bolivar,EOR
Bologna Guglielmo Marconi Airport,IT,Bologna,BLQ
Bolovip Airstrip,PG,Bolovip,BVP
Bolzano Airport,IT,Bolzano,BZO
Bom Jesus da Lapa Airport,BR,Bom Jesus Da Lapa,LAZ
Boma Airport,CD,Boma,BOA
Bomai Airport,PG,Bomai,BMH
San Pedro Airport,NI,Bonanza,BZA
Bonaventure Airport,CA,Bonaventure,YVB
Soko Airport,CI,Bondoukou,BDK
Bongo Airport,GA,Bongo,BGP
Bongor Airport,TD,Bongor,OGR
Uljin Airport,KR,Bongsan-ri - Uljin,UJN
Bonito Airport,BR,Bonito,BYO
Bonn-Hangelar Airport,DE,Bonn,BNJ
Bonnyville Airport,CA,Bonnyville,YBY
Bontang Airport,ID,Bontang-Borneo Island,BXT
Sherbro International Airport,SL,Bonthe,BTE
Boone Municipal Airport,US,Boone,BNW
Booue Airport,GA,Booue,BGB
Podkamennaya Tunguska Airport,RU,Bor,TGP
Boralday Airport,KZ,Boralday,BXJ
Borama Airport,SO,Borama,BXX
Borba Airport,BR,Borba,RBB
Bordeaux-Mérignac Airport,FR,Bordeaux/Mérignac,BOD
Bordj Badji Mokhtar Airport,DZ,Bordj Badji Mokhtar,BMW
Borgarfjörður eystri Airport,IS,Borgarfjörður eystri,BGJ
Hutchinson County Airport,US,Borger,BGD
Borkum Airport,DE,Borkum,BMK
Dala Airport,SE,Borlange,BLE
Borrego Valley Airport,US,Borrego Springs,BXS
Bosaso / Bender Qassim International Airport,SO,Bosaso,BSA
Ian Fleming International Airport,JM,Boscobel,OCJ
Bossangoa Airport,CF,Bossangoa,BSN
Bosset Airport,PG,Bosset,BOT
Barksdale Air Force Base,US,Bossier City,BAD
Logan International Airport,US,Boston,BOS
Cape Air Seaplanes on Boston Harbor Seaplane Base,US,Boston,BNH
Boswell Bay Airport,US,Boswell Bay,BSW
Botopasi Airport,SR,Botopasi,BTO
Botucatu - Tancredo de Almeida Neves Airport,BR,Botucatu,QCJ
Bouaké Airport,CI,Bouaké,BYK
Bouar Airport,CF,Bouar,BOP
Bouarfa Airport,MA,Bouarfa,UAR
Bouca Airport,CF,Bouca,BCF
Boulder Municipal Airport,US,Boulder,WBU
Boulder City-Lake Mead International Airport,US,Boulder City,BLD
Boulsa Airport,BF,Boulsa,XBO
Bouna Airport,CI,Bouna,BQO
Boundary Airport,US,Boundary,BYA
Boundiali Airport,CI,Boundiali,BXI
Boundji Airport,CG,Boundji,BOE
Skypark Airport,US,Bountiful,BTF
Bourges Airport,FR,Bourges,BOU
Bournemouth Airport,GB,Bournemouth,BOH
Bousso Airport,TD,Bousso,OUT
Boutilimit Airport,MR,Boutilimit,OTL
Bovanenkovo,RU,Bovanenkovo gas field,BVJ
Bowen Airport,AU,Bowen,ZBO
Bowling Green Warren County Regional Airport,US,Bowling Green,BWG
Bowman Regional Airport,US,Bowman,BWM
Gallatin Field,US,Bozeman,BZN
Bozoum Airport,CF,Bozoum,BOZ
Bradford Regional Airport,US,Bradford,BFD
Rinkenberger Restricted Landing Area,US,Bradford,BDF
Curtis Field,US,Brady,BBD
Braga Municipal Aerodrome,PT,Braga,BGZ
Bragado Airport,AR,Bragado,QRF
Bragança Airport,PT,Bragança,BGC
Estadual Arthur Siqueira Airport,BR,Bragança Paulista,BJP
Brainerd Lakes Regional Airport,US,Brainerd,BRD
Brak Airport,LY,Brak,BCQ
Brandon Municipal Airport,CA,Brandon,YBR
Branson Airport,US,Branson,BKG
M. Graham Clark Downtown Airport,US,Branson / Hollister,PLK
Presidente Juscelino Kubitschek International Airport,BR,Brasília,BSB
Flamingo Airport,CR,Brasilito,FMG
M. R. Štefánik Airport,SK,Bratislava,BTS
Bratsk Airport,RU,Bratsk,BTK
Braunschweig-Wolfsburg Airport,DE,Braunschweig,BWE
Esperadinha Airport,CV,Brava Island,BVR
Brawley Municipal Airport,US,Brawley,BWC
Eagle Air Park,US,Brazoria,BZT
Maya-Maya Airport,CG,Brazzaville,BZV
Stephens County Airport,US,Breckenridge,BKD
Gilze Rijen Air Base,NL,Breda,GLZ
Breiðdalsvík Airport,IS,Breiðdalsvík,BXV
Bremen Airport,DE,Bremen,BRE
Bremerhaven Airport,DE,Bremerhaven,BRV
Bremerton National Airport,US,Bremerton,PWT
Brest Airport,BY,Brest,BQT
Brest Bretagne Airport,FR,Brest/Guipavas,BES
Breves Airport,BR,Breves,BVS
Brevig Mission Airport,US,Brevig Mission,KTS
Bria Airport,CF,Bria,BIV
Igor I Sikorsky Memorial Airport,US,Bridgeport,BDR
Grantley Adams International Airport,BB,Bridgetown,BGI
Brigham City Regional Airport,US,Brigham City,BMC
Shoreham Airport,GB,Brighton,ESH
Brindisi Airport,IT,Brindisi,BDS
Brisbane International Airport,AU,Brisbane,BNE
Brisbane Archerfield Airport,AU,Brisbane,ACF
Bristol Filton Airport,GB,Bristol,FZO
Bristol Airport,GB,Bristol,BRS
Tri-Cities Regional TN/VA Airport,US,Bristol/Johnson/Kingsport,TRI
RAF Wildenrath,DE,British Armed Forces,WID
Britton Municipal Airport,US,Britton,TTO
Brive-Souillac,FR,Brive la Gaillarde,BVE
RAF Brize Norton,GB,Brize Norton,BZZ
